,world_map_obj,world_map_col,world_map_sta,c_world_map
102,"[[2 2 2 2 2 - - - - - -]
 [2 Yourself 1 1 1 - - - - - -]
 [2 1 1 6 5 - - - - - -]
 [2 1 1 1 1 - - - - - -]
 [2 1 1 - - - - - - - -]
 [2 2 2 - - - - - - - -]]","[[5 5 5 5 5 - - - - - -]
 [5 Yourself 0 0 0 - - - - - -]
 [5 0 0 1 1 - - - - - -]
 [5 0 0 0 0 - - - - - -]
 [5 0 0 - - - - - - - -]
 [5 5 5 - - - - - - - -]]","[[0 0 0 0 0 - - - - - -]
 [0 Yourself 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 0 0 0 0 - - - - - -]
 [0 0 0 - - - - - - - -]
 [0 0 0 - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 0Empty 0Empty 1Ball 1Key - - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty - - - - - -]
 [5Wall 0Empty 0Empty - - - - - - - -]
 [5Wall 5Wall 5Wall - - - - - - - -]]"
103,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall - - - - - - - - -]]"
104,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall - - - - - - - - -]]"
105,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall - - - - - - - - -]]"
106,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall - - - - - - - - -]]"
107,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall - - - - - - - - -]]"
108,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
109,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
110,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
111,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
112,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
113,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
114,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
115,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - - - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - - - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - - - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - - - - - - - -]]"
116,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
117,"[[2 2 2 2 2 2 - - - - -]
 [2 Yourself 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 - - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 Yourself 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 - - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 Yourself 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 - - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall Yourself 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall - - - - - -]]"
118,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
119,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
120,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
121,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 Yourself 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 Yourself 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty Yourself 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
122,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 Yourself 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 Yourself 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty Yourself 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
123,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 Yourself 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 Yourself 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 Yourself 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty Yourself 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
124,"[[- - 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 5 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 Yourself 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 1 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 Yourself 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 1Key 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 0Empty 5Wall - - - -
  -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
